ticket_id,client_id,category,priority,opened_at,resolved_at,resolution_h,satisfaction
TK001860,CLI02815,Cobrança indevida,Crítica,2024-08-15 15:49:14,2024-08-23 01:49:14,178,1.0
TK001861,CLI02815,Problema no PIX,Média,2023-06-14 19:48:55,2023-06-19 23:48:55,124,2.0
TK001862,CLI02855,Problema no app,Média,2024-03-03 16:25:23,2024-03-10 04:25:23,156,3.0
TK001863,CLI02855,Dúvida geral,Crítica,2023-09-06 20:56:58,2023-09-13 00:56:58,148,3.0
TK001864,CLI02855,Cobrança indevida,Crítica,2024-10-13 07:17:59,2024-10-17 15:17:59,104,2.0
TK001865,CLI02855,Cobrança indevida,Média,2023-07-01 13:43:28,2023-07-04 18:43:28,77,
TK001866,CLI00796,Problema no PIX,Alta,2024-03-17 10:45:42,2024-03-26 05:45:42,211,1.0
TK001867,CLI00201,Problema no app,Baixa,2023-11-05 15:02:02,2023-11-12 17:02:02,170,4.0
TK001868,CLI00201,Dúvida geral,Baixa,2023-05-29 14:52:01,2023-06-07 12:52:01,214,
TK001869,CLI00201,Problema no PIX,Alta,2023-11-09 01:29:12,2023-11-18 08:29:12,223,4.0
TK001870,CLI00201,Dúvida geral,Média,2024-07-22 22:34:27,2024-07-31 11:34:27,205,1.0
TK001871,CLI02512,Cobrança indevida,Baixa,2023-06-07 14:49:42,2023-06-16 18:49:42,220,2.0
TK001872,CLI01459,Bloqueio de conta,Média,2023-12-27 14:12:56,2024-01-05 09:12:56,211,4.0
TK001873,CLI01459,Problema no PIX,Baixa,2023-02-23 14:43:34,2023-02-28 03:43:34,109,1.0
TK001874,CLI01459,Solicitação de crédito,Crítica,2023-03-13 15:05:11,2023-03-18 07:05:11,112,2.0
TK001875,CLI01459,Bloqueio de conta,Baixa,2023-03-17 09:03:27,2023-03-27 01:03:27,232,4.0
TK001876,CLI02706,Outros,Crítica,2024-05-06 01:06:57,2024-05-07 04:06:57,27,4.0
TK001877,CLI02706,Dúvida geral,Crítica,2023-03-31 02:09:52,2023-04-01 21:09:52,43,3.0
TK001878,CLI02706,Outros,Crítica,2024-06-22 05:44:20,2024-06-28 19:44:20,158,5.0
TK001879,CLI02706,Bloqueio de conta,Crítica,2024-06-27 00:47:25,2024-07-01 23:47:25,119,4.0
TK001880,CLI01325,Dúvida geral,Baixa,2023-06-10 21:05:15,,77,4.0
TK001881,CLI01325,Problema no app,Média,2024-07-07 20:42:18,,55,4.0
TK001882,CLI01076,Bloqueio de conta,Alta,2024-01-03 06:42:55,2024-01-05 07:42:55,49,
TK001883,CLI01076,Solicitação de crédito,Média,2024-08-05 08:22:52,2024-08-10 04:22:52,116,3.0
TK001884,CLI00526,Solicitação de crédito,Crítica,2024-10-24 02:33:14,2024-10-31 23:33:14,189,3.0
TK001885,CLI00526,Bloqueio de conta,Média,2024-03-04 15:19:41,2024-03-13 15:19:41,216,3.0
TK001886,CLI02042,Problema no app,Alta,2023-09-20 22:52:14,2023-09-22 00:52:14,26,
TK001887,CLI02042,Outros,Baixa,2024-06-18 01:45:49,2024-06-25 19:45:49,186,3.0
TK001888,CLI02870,Solicitação de crédito,Alta,2023-04-02 21:02:30,2023-04-03 10:02:30,13,2.0
TK001889,CLI02870,Problema no app,Média,2023-12-29 20:32:21,2024-01-05 18:32:21,166,3.0
TK001890,CLI02870,Cobrança indevida,Média,2023-12-25 10:46:56,2024-01-03 04:46:56,210,5.0
TK001891,CLI02870,Fraude,Baixa,2023-07-24 09:02:14,,33,5.0
TK001892,CLI02119,Cobrança indevida,Alta,2023-08-02 14:02:00,2023-08-03 08:02:00,18,4.0
TK001893,CLI02119,Outros,Média,2023-01-08 00:28:21,2023-01-16 17:28:21,209,1.0
TK001894,CLI02119,Bloqueio de conta,Baixa,2024-02-22 03:13:43,2024-02-22 19:13:43,16,4.0
TK001895,CLI00507,Outros,Baixa,2023-06-18 07:58:35,2023-06-24 17:58:35,154,
TK001896,CLI00480,Bloqueio de conta,Baixa,2023-06-18 09:29:55,2023-06-26 19:29:55,202,
TK001897,CLI00480,Fraude,Crítica,2023-03-03 12:52:04,2023-03-04 09:52:04,21,3.0
TK001898,CLI00480,Cobrança indevida,Média,2023-09-15 06:14:31,,80,5.0
TK001899,CLI00688,Bloqueio de conta,Baixa,2024-09-18 02:24:16,2024-09-23 04:24:16,122,
TK001900,CLI01189,Problema no PIX,Baixa,2023-07-28 23:52:02,2023-08-04 10:52:02,155,2.0
TK001901,CLI01189,Cobrança indevida,Média,2024-05-04 12:56:06,2024-05-07 14:56:06,74,5.0
TK001902,CLI01189,Bloqueio de conta,Baixa,2023-05-27 07:51:40,2023-06-02 02:51:40,139,1.0
TK001903,CLI02690,Dúvida geral,Média,2024-08-06 23:00:19,2024-08-13 20:00:19,165,4.0
TK001904,CLI02690,Cobrança indevida,Baixa,2024-05-13 05:58:09,,62,
TK001905,CLI02690,Solicitação de crédito,Média,2023-02-22 23:39:42,2023-02-28 20:39:42,141,
TK001906,CLI02690,Fraude,Baixa,2024-02-08 05:34:44,2024-02-12 13:34:44,104,5.0
TK001907,CLI00397,Problema no app,Baixa,2023-03-12 17:34:29,,30,
TK001908,CLI00397,Outros,Média,2024-07-15 06:05:46,2024-07-22 07:05:46,169,3.0
TK001909,CLI00397,Outros,Alta,2023-01-14 14:22:36,2023-01-15 18:22:36,28,5.0
TK001910,CLI00397,Problema no PIX,Crítica,2024-12-07 12:41:03,2024-12-14 23:41:03,179,4.0
TK001911,CLI02186,Cobrança indevida,Baixa,2023-03-21 07:53:36,2023-03-27 08:53:36,145,2.0
TK001912,CLI01366,Problema no PIX,Baixa,2023-07-17 07:41:46,2023-07-23 23:41:46,160,1.0
TK001913,CLI01366,Problema no PIX,Alta,2024-07-08 13:46:57,2024-07-11 22:46:57,81,5.0
TK001914,CLI01366,Problema no PIX,Baixa,2023-09-16 00:06:33,2023-09-23 07:06:33,175,3.0
TK001915,CLI01862,Dúvida geral,Média,2023-09-24 21:58:26,2023-09-30 12:58:26,135,2.0
