account_id,client_id,type,balance_brl,opened_at,status
ACC003389,CLI02462,Corrente,960.13,2023-11-09 02:10:26,Ativa
ACC003390,CLI02462,Poupança,917.82,2023-11-09 02:10:26,Ativa
ACC003391,CLI02463,Corrente,762.06,2023-02-14 21:20:17,Encerrada
ACC003392,CLI02464,Corrente,925.13,2023-02-27 19:06:54,Ativa
ACC003393,CLI02465,Corrente,7123.67,2023-06-24 18:36:04,Ativa
ACC003394,CLI02465,Poupança,12772.5,2023-06-24 18:36:04,Ativa
ACC003395,CLI02466,Corrente,238.37,2023-12-21 09:37:07,Ativa
ACC003396,CLI02467,Corrente,682.83,2023-09-24 04:29:12,Ativa
ACC003397,CLI02468,Corrente,193.22,2024-03-29 01:00:53,Ativa
ACC003398,CLI02469,Corrente,1746.97,2023-03-26 01:05:43,Ativa
ACC003399,CLI02470,Corrente,2805.61,2024-05-03 16:42:30,Ativa
ACC003400,CLI02471,Corrente,984.32,2024-08-22 23:47:55,Ativa
ACC003401,CLI02472,Corrente,250.85,2023-06-10 01:33:49,Ativa
ACC003402,CLI02473,Corrente,1753.13,2024-11-28 08:22:18,Ativa
ACC003403,CLI02474,Corrente,236.31,2023-07-08 16:37:09,Encerrada
ACC003404,CLI02475,Corrente,14534.02,2024-01-30 16:45:20,Ativa
ACC003405,CLI02476,Corrente,16225.68,2024-02-27 02:53:10,Ativa
ACC003406,CLI02477,Corrente,650.73,2023-05-25 02:44:57,Ativa
ACC003407,CLI02478,Corrente,1408.29,2023-10-30 20:50:26,Ativa
ACC003408,CLI02479,Corrente,949.93,2023-08-20 20:38:28,Ativa
ACC003409,CLI02480,Corrente,929.96,2024-03-18 01:18:44,Ativa
ACC003410,CLI02480,Poupança,2239.23,2024-03-18 01:18:44,Ativa
ACC003411,CLI02481,Corrente,9710.21,2023-04-06 20:01:21,Ativa
ACC003412,CLI02482,Corrente,3124.91,2023-01-09 08:51:14,Encerrada
ACC003413,CLI02483,Corrente,689.36,2023-01-03 16:15:42,Encerrada
ACC003414,CLI02484,Corrente,49211.15,2024-10-16 19:26:54,Ativa
ACC003415,CLI02485,Corrente,157.66,2023-12-15 11:09:13,Ativa
ACC003416,CLI02485,Poupança,9583.92,2023-12-15 11:09:13,Ativa
ACC003417,CLI02486,Corrente,1002.22,2024-07-02 09:08:15,Encerrada
ACC003418,CLI02487,Corrente,9649.65,2023-10-13 13:22:06,Ativa
ACC003419,CLI02487,Poupança,10057.12,2023-10-13 13:22:06,Ativa
ACC003420,CLI02487,Investimento,2301.36,2023-10-13 13:22:06,Ativa
ACC003421,CLI02488,Corrente,8512.26,2024-01-18 21:08:46,Ativa
ACC003422,CLI02488,Poupança,17714.15,2024-01-18 21:08:46,Ativa
ACC003423,CLI02488,Investimento,464.46,2024-01-18 21:08:46,Ativa
ACC003424,CLI02489,Corrente,8357.6,2023-04-11 15:21:00,Ativa
ACC003425,CLI02489,Poupança,333.39,2023-04-11 15:21:00,Ativa
ACC003426,CLI02489,Investimento,514.59,2023-04-11 15:21:00,Ativa
ACC003427,CLI02490,Corrente,689.46,2023-06-12 04:56:45,Ativa
ACC003428,CLI02491,Corrente,3308.88,2023-01-08 07:02:28,Encerrada
ACC003429,CLI02492,Corrente,3786.31,2023-07-25 04:58:57,Ativa
ACC003430,CLI02493,Corrente,2123.3,2024-02-19 05:58:42,Encerrada
ACC003431,CLI02494,Corrente,4031.52,2023-05-06 23:35:19,Encerrada
ACC003432,CLI02495,Corrente,6721.05,2024-03-23 11:50:52,Ativa
ACC003433,CLI02496,Corrente,4855.64,2023-12-21 02:54:17,Encerrada
ACC003434,CLI02497,Corrente,3518.11,2023-07-20 06:08:02,Ativa
ACC003435,CLI02498,Corrente,458.01,2024-02-08 10:22:23,Ativa
ACC003436,CLI02498,Poupança,800.76,2024-02-08 10:22:23,Ativa
ACC003437,CLI02499,Corrente,5998.45,2023-02-01 18:03:44,Ativa
ACC003438,CLI02500,Corrente,1557.83,2024-08-01 23:48:26,Ativa
ACC003439,CLI02501,Corrente,424.18,2023-11-22 18:59:02,Ativa
ACC003440,CLI02501,Poupança,302.55,2023-11-22 18:59:02,Ativa
ACC003441,CLI02502,Corrente,1916.89,2024-08-25 23:34:32,Encerrada
ACC003442,CLI02503,Corrente,7117.24,2024-11-21 23:17:23,Ativa
ACC003443,CLI02504,Corrente,1744.17,2023-12-06 22:18:47,Ativa
ACC003444,CLI02504,Poupança,7113.2,2023-12-06 22:18:47,Ativa
ACC003445,CLI02504,Investimento,901.99,2023-12-06 22:18:47,Ativa
ACC003446,CLI02505,Corrente,2452.1,2024-10-10 06:53:51,Encerrada
ACC003447,CLI02506,Corrente,1531.07,2023-04-01 10:44:46,Ativa
ACC003448,CLI02507,Corrente,83.02,2023-09-09 15:29:23,Ativa
ACC003449,CLI02508,Corrente,1056.97,2024-05-10 04:38:14,Ativa
ACC003450,CLI02508,Poupança,5026.19,2024-05-10 04:38:14,Ativa
ACC003451,CLI02508,Investimento,11810.61,2024-05-10 04:38:14,Ativa
ACC003452,CLI02509,Corrente,667.62,2024-01-09 05:50:12,Ativa
ACC003453,CLI02509,Poupança,3148.57,2024-01-09 05:50:12,Ativa
ACC003454,CLI02510,Corrente,6350.28,2024-02-24 09:18:54,Ativa
ACC003455,CLI02511,Corrente,1832.52,2024-03-16 16:48:12,Ativa
ACC003456,CLI02512,Corrente,116.75,2023-07-02 02:33:14,Ativa
ACC003457,CLI02512,Poupança,2432.68,2023-07-02 02:33:14,Ativa
ACC003458,CLI02513,Corrente,4508.49,2023-05-19 21:01:33,Ativa
ACC003459,CLI02514,Corrente,580.04,2023-10-12 17:26:06,Encerrada
ACC003460,CLI02515,Corrente,1332.77,2023-12-29 07:35:06,Ativa
ACC003461,CLI02516,Corrente,1704.54,2023-02-09 10:59:42,Ativa
ACC003462,CLI02517,Corrente,2836.04,2023-10-17 07:12:55,Ativa
ACC003463,CLI02517,Poupança,1476.81,2023-10-17 07:12:55,Ativa
ACC003464,CLI02518,Corrente,31.04,2024-11-02 10:07:02,Ativa
ACC003465,CLI02519,Corrente,2439.51,2024-06-30 13:49:19,Ativa
ACC003466,CLI02520,Corrente,5470.35,2024-10-19 21:39:32,Ativa
ACC003467,CLI02521,Corrente,620.63,2023-05-01 04:30:51,Ativa
ACC003468,CLI02522,Corrente,11762.4,2024-10-22 23:43:38,Ativa
ACC003469,CLI02523,Corrente,5165.95,2024-09-21 13:49:24,Encerrada
ACC003470,CLI02524,Corrente,3173.31,2023-12-23 21:31:20,Ativa
ACC003471,CLI02525,Corrente,1266.48,2023-04-12 04:42:28,Ativa
ACC003472,CLI02526,Corrente,546.44,2024-05-16 13:54:52,Ativa
ACC003473,CLI02527,Corrente,1672.76,2024-04-28 14:46:27,Ativa
ACC003474,CLI02527,Poupança,2312.82,2024-04-28 14:46:27,Ativa
ACC003475,CLI02527,Investimento,427.59,2024-04-28 14:46:27,Ativa
ACC003476,CLI02528,Corrente,363.56,2024-02-07 18:03:03,Ativa
ACC003477,CLI02529,Corrente,3092.9,2024-01-01 18:13:04,Ativa
ACC003478,CLI02530,Corrente,1110.28,2024-01-11 02:27:11,Ativa
ACC003479,CLI02531,Corrente,1481.77,2023-01-26 16:09:06,Ativa
ACC003480,CLI02532,Corrente,1174.23,2023-07-07 18:06:51,Ativa
ACC003481,CLI02532,Poupança,11211.79,2023-07-07 18:06:51,Ativa
ACC003482,CLI02532,Investimento,8218.26,2023-07-07 18:06:51,Ativa
ACC003483,CLI02533,Corrente,409.6,2023-09-12 23:11:16,Ativa
ACC003484,CLI02534,Corrente,953.99,2024-04-19 10:29:58,Ativa
ACC003485,CLI02535,Corrente,5014.08,2024-06-15 13:59:22,Ativa
ACC003486,CLI02536,Corrente,3723.14,2023-05-08 00:20:28,Ativa
ACC003487,CLI02536,Poupança,1720.29,2023-05-08 00:20:28,Ativa
ACC003488,CLI02537,Corrente,461.68,2023-01-30 11:10:14,Ativa
ACC003489,CLI02537,Poupança,797.08,2023-01-30 11:10:14,Ativa
ACC003490,CLI02538,Corrente,972.51,2024-01-15 17:34:47,Ativa
ACC003491,CLI02538,Poupança,2520.96,2024-01-15 17:34:47,Ativa
ACC003492,CLI02539,Corrente,13967.28,2024-04-10 00:24:33,Ativa
ACC003493,CLI02540,Corrente,792.94,2023-06-29 13:50:12,Ativa
ACC003494,CLI02541,Corrente,527.82,2024-03-09 08:40:45,Ativa
ACC003495,CLI02542,Corrente,25588.56,2023-07-13 01:20:49,Ativa
ACC003496,CLI02542,Poupança,768.25,2023-07-13 01:20:49,Ativa
ACC003497,CLI02543,Corrente,792.78,2024-01-05 10:48:59,Encerrada
ACC003498,CLI02543,Poupança,1421.41,2024-01-05 10:48:59,Encerrada
ACC003499,CLI02544,Corrente,4554.13,2023-02-26 09:47:21,Encerrada
ACC003500,CLI02545,Corrente,1027.5,2024-01-23 07:37:37,Ativa
ACC003501,CLI02546,Corrente,613.41,2024-04-06 03:57:10,Encerrada
ACC003502,CLI02547,Corrente,1232.85,2024-10-17 22:15:27,Ativa
ACC003503,CLI02548,Corrente,943.14,2024-01-01 09:45:05,Ativa
ACC003504,CLI02549,Corrente,93.82,2024-05-05 17:40:22,Encerrada
ACC003505,CLI02550,Corrente,2247.9,2024-11-23 15:56:01,Ativa
ACC003506,CLI02550,Poupança,215.63,2024-11-23 15:56:01,Ativa
ACC003507,CLI02551,Corrente,164.6,2023-02-12 12:20:00,Ativa
ACC003508,CLI02552,Corrente,2033.25,2023-06-17 14:16:46,Ativa
ACC003509,CLI02552,Poupança,2228.85,2023-06-17 14:16:46,Ativa
ACC003510,CLI02553,Corrente,8215.67,2023-11-21 08:35:14,Ativa
ACC003511,CLI02553,Poupança,2920.34,2023-11-21 08:35:14,Ativa
ACC003512,CLI02554,Corrente,1510.55,2024-04-06 07:02:20,Ativa
ACC003513,CLI02555,Corrente,316.39,2024-07-24 00:07:30,Encerrada
ACC003514,CLI02555,Poupança,686.35,2024-07-24 00:07:30,Ativa
ACC003515,CLI02556,Corrente,5235.58,2024-02-21 13:24:33,Encerrada
ACC003516,CLI02557,Corrente,2573.56,2024-03-06 06:51:23,Ativa
ACC003517,CLI02558,Corrente,4905.34,2024-02-05 14:33:25,Ativa
ACC003518,CLI02559,Corrente,1438.59,2024-03-18 11:50:48,Ativa
ACC003519,CLI02560,Corrente,10988.82,2023-07-24 14:47:35,Ativa
ACC003520,CLI02561,Corrente,90.87,2024-11-24 18:44:32,Encerrada
ACC003521,CLI02562,Corrente,1091.93,2024-08-05 22:13:24,Ativa
ACC003522,CLI02563,Corrente,266.14,2023-09-26 19:47:34,Ativa
ACC003523,CLI02564,Corrente,596.01,2024-06-18 00:10:04,Ativa
ACC003524,CLI02564,Poupança,1891.07,2024-06-18 00:10:04,Ativa
ACC003525,CLI02564,Investimento,1007.87,2024-06-18 00:10:04,Ativa
ACC003526,CLI02565,Corrente,2603.64,2023-03-22 09:18:47,Ativa
ACC003527,CLI02565,Poupança,8393.59,2023-03-22 09:18:47,Ativa
ACC003528,CLI02566,Corrente,1119.69,2023-01-25 08:25:10,Ativa
ACC003529,CLI02567,Corrente,7813.99,2024-02-01 03:07:28,Encerrada
ACC003530,CLI02568,Corrente,1573.75,2023-02-16 04:01:22,Ativa
ACC003531,CLI02569,Corrente,2801.18,2024-07-08 11:29:32,Encerrada
ACC003532,CLI02570,Corrente,3451.24,2023-06-01 04:33:55,Ativa
ACC003533,CLI02571,Corrente,3905.62,2023-04-09 22:48:37,Encerrada
ACC003534,CLI02572,Corrente,1815.1,2023-10-14 13:57:37,Ativa
ACC003535,CLI02572,Poupança,83.0,2023-10-14 13:57:37,Ativa
ACC003536,CLI02573,Corrente,329.05,2023-12-02 01:04:01,Ativa
ACC003537,CLI02574,Corrente,2982.44,2024-01-13 10:05:48,Ativa
ACC003538,CLI02575,Corrente,155.67,2023-09-08 20:23:36,Ativa
ACC003539,CLI02575,Poupança,956.52,2023-09-08 20:23:36,Ativa
ACC003540,CLI02575,Investimento,1693.9,2023-09-08 20:23:36,Ativa
ACC003541,CLI02576,Corrente,669.3,2024-02-21 20:38:50,Ativa
ACC003542,CLI02576,Poupança,788.5,2024-02-21 20:38:50,Ativa
ACC003543,CLI02577,Corrente,2504.64,2023-02-27 05:22:17,Ativa
ACC003544,CLI02578,Corrente,6070.24,2024-04-14 08:38:50,Ativa
ACC003545,CLI02579,Corrente,2099.61,2024-08-01 03:49:23,Ativa
ACC003546,CLI02579,Poupança,2904.96,2024-08-01 03:49:23,Ativa
ACC003547,CLI02579,Investimento,1143.13,2024-08-01 03:49:23,Ativa
ACC003548,CLI02580,Corrente,408.45,2024-03-04 21:58:10,Ativa
ACC003549,CLI02580,Poupança,5727.7,2024-03-04 21:58:10,Ativa
ACC003550,CLI02581,Corrente,1660.44,2024-02-05 12:45:39,Ativa
ACC003551,CLI02581,Poupança,219.0,2024-02-05 12:45:39,Ativa
ACC003552,CLI02582,Corrente,3323.76,2023-12-12 14:10:33,Ativa
ACC003553,CLI02583,Corrente,1898.9,2024-09-07 11:07:30,Ativa
ACC003554,CLI02584,Corrente,13901.94,2023-03-23 05:15:36,Ativa
ACC003555,CLI02585,Corrente,2495.49,2024-01-02 22:06:33,Ativa
ACC003556,CLI02586,Corrente,438.22,2024-04-21 11:17:31,Ativa
ACC003557,CLI02586,Poupança,2558.47,2024-04-21 11:17:31,Ativa
ACC003558,CLI02587,Corrente,7116.68,2024-09-25 15:59:36,Ativa
ACC003559,CLI02588,Corrente,744.74,2023-02-20 18:32:27,Ativa
ACC003560,CLI02588,Poupança,1388.58,2023-02-20 18:32:27,Ativa
ACC003561,CLI02589,Corrente,12855.49,2024-04-13 00:32:44,Ativa
ACC003562,CLI02590,Corrente,1427.71,2023-01-17 13:24:08,Encerrada
ACC003563,CLI02591,Corrente,3184.88,2024-01-31 04:04:40,Ativa
ACC003564,CLI02592,Corrente,6745.38,2023-02-25 18:44:49,Ativa
ACC003565,CLI02593,Corrente,2426.63,2023-03-22 04:58:10,Ativa
ACC003566,CLI02594,Corrente,662.52,2023-03-14 02:23:37,Ativa
ACC003567,CLI02595,Corrente,15427.28,2024-05-29 04:11:28,Ativa
ACC003568,CLI02596,Corrente,1130.87,2023-01-21 14:15:04,Ativa
ACC003569,CLI02596,Poupança,4747.12,2023-01-21 14:15:04,Ativa
ACC003570,CLI02597,Corrente,6641.27,2024-05-01 14:57:02,Ativa
ACC003571,CLI02598,Corrente,1821.69,2024-03-17 02:53:22,Ativa
ACC003572,CLI02598,Poupança,475.39,2024-03-17 02:53:22,Ativa
ACC003573,CLI02599,Corrente,801.28,2023-09-13 23:37:13,Ativa
ACC003574,CLI02600,Corrente,4074.97,2023-07-07 12:30:26,Ativa
ACC003575,CLI02601,Corrente,3430.92,2024-05-12 22:40:12,Ativa
ACC003576,CLI02602,Corrente,8611.0,2023-11-02 09:48:24,Ativa
ACC003577,CLI02603,Corrente,7095.05,2024-02-20 15:15:44,Ativa
ACC003578,CLI02604,Corrente,576.19,2023-07-14 14:21:21,Ativa
ACC003579,CLI02605,Corrente,1453.41,2024-05-18 15:55:44,Ativa
ACC003580,CLI02606,Corrente,3701.4,2023-09-11 18:11:03,Encerrada
ACC003581,CLI02607,Corrente,3691.37,2023-03-10 03:13:11,Ativa
ACC003582,CLI02608,Corrente,33049.38,2024-06-12 11:33:38,Ativa
ACC003583,CLI02609,Corrente,376.19,2024-02-16 01:28:29,Ativa
ACC003584,CLI02610,Corrente,2179.37,2023-02-25 18:51:12,Ativa
ACC003585,CLI02611,Corrente,2459.94,2023-04-05 10:07:18,Ativa
ACC003586,CLI02611,Poupança,4233.72,2023-04-05 10:07:18,Ativa
ACC003587,CLI02612,Corrente,9178.97,2024-01-29 14:22:23,Ativa
ACC003588,CLI02612,Poupança,1612.95,2024-01-29 14:22:23,Ativa
ACC003589,CLI02612,Investimento,22498.07,2024-01-29 14:22:23,Ativa
ACC003590,CLI02613,Corrente,218.95,2024-08-30 01:11:31,Ativa
ACC003591,CLI02614,Corrente,2990.54,2023-05-16 18:35:56,Ativa
ACC003592,CLI02615,Corrente,693.52,2023-09-01 03:08:25,Ativa
ACC003593,CLI02616,Corrente,183.34,2023-03-29 17:49:54,Encerrada
ACC003594,CLI02617,Corrente,1419.23,2024-01-07 23:23:42,Ativa
ACC003595,CLI02617,Poupança,31520.04,2024-01-07 23:23:42,Ativa
ACC003596,CLI02618,Corrente,2375.49,2023-02-10 11:46:57,Ativa
ACC003597,CLI02618,Poupança,3966.33,2023-02-10 11:46:57,Ativa
ACC003598,CLI02619,Corrente,262.9,2023-05-19 16:55:36,Ativa
ACC003599,CLI02620,Corrente,2463.45,2023-01-06 05:08:54,Ativa
ACC003600,CLI02621,Corrente,1849.95,2024-10-07 03:06:08,Ativa
ACC003601,CLI02622,Corrente,567.07,2023-02-27 01:57:40,Ativa
ACC003602,CLI02622,Poupança,4030.1,2023-02-27 01:57:40,Ativa
ACC003603,CLI02623,Corrente,233.31,2024-05-22 03:36:34,Ativa
ACC003604,CLI02624,Corrente,562.3,2023-01-12 04:41:26,Encerrada
ACC003605,CLI02625,Corrente,3207.92,2023-06-23 08:13:14,Ativa
ACC003606,CLI02626,Corrente,10639.26,2023-11-28 11:22:03,Ativa
ACC003607,CLI02627,Corrente,917.87,2023-12-15 21:29:31,Encerrada
ACC003608,CLI02628,Corrente,3846.67,2024-08-14 21:18:51,Ativa
ACC003609,CLI02628,Poupança,748.56,2024-08-14 21:18:51,Ativa
ACC003610,CLI02629,Corrente,657.44,2023-10-10 06:52:00,Encerrada
ACC003611,CLI02630,Corrente,1415.64,2023-01-10 23:49:09,Ativa
ACC003612,CLI02631,Corrente,4268.85,2023-05-28 21:19:32,Ativa
ACC003613,CLI02631,Poupança,53.49,2023-05-28 21:19:32,Ativa
ACC003614,CLI02632,Corrente,8978.1,2023-04-20 22:36:18,Ativa
ACC003615,CLI02633,Corrente,2763.95,2024-10-11 10:56:05,Ativa
ACC003616,CLI02633,Poupança,4273.01,2024-10-11 10:56:05,Ativa
ACC003617,CLI02634,Corrente,1101.84,2023-01-15 15:34:25,Encerrada
ACC003618,CLI02635,Corrente,228.77,2023-03-19 13:22:59,Ativa
ACC003619,CLI02635,Poupança,23271.55,2023-03-19 13:22:59,Ativa
ACC003620,CLI02636,Corrente,2155.05,2023-04-11 15:48:21,Encerrada
ACC003621,CLI02636,Poupança,2174.65,2023-04-11 15:48:21,Encerrada
ACC003622,CLI02637,Corrente,788.83,2024-08-23 06:42:48,Encerrada
ACC003623,CLI02638,Corrente,1442.16,2024-03-01 20:05:09,Ativa
ACC003624,CLI02639,Corrente,2977.37,2023-09-21 23:29:37,Ativa
ACC003625,CLI02640,Corrente,6118.23,2023-09-06 00:57:11,Ativa
ACC003626,CLI02641,Corrente,310.93,2023-12-12 18:03:07,Ativa
ACC003627,CLI02641,Poupança,1826.66,2023-12-12 18:03:07,Ativa
ACC003628,CLI02642,Corrente,12474.6,2024-10-11 22:31:26,Ativa
ACC003629,CLI02642,Poupança,1355.26,2024-10-11 22:31:26,Ativa
ACC003630,CLI02643,Corrente,5525.97,2023-05-21 14:57:16,Ativa
ACC003631,CLI02644,Corrente,3267.37,2023-03-10 13:20:50,Ativa
ACC003632,CLI02645,Corrente,5693.23,2023-12-10 10:18:32,Ativa
ACC003633,CLI02646,Corrente,684.23,2023-01-31 06:33:47,Ativa
ACC003634,CLI02646,Poupança,687.81,2023-01-31 06:33:47,Ativa
ACC003635,CLI02647,Corrente,1852.56,2023-02-17 05:10:06,Ativa
ACC003636,CLI02648,Corrente,287.53,2024-07-14 10:04:06,Ativa
ACC003637,CLI02649,Corrente,2181.25,2024-10-18 19:53:12,Ativa
ACC003638,CLI02650,Corrente,451.36,2024-11-16 11:16:06,Ativa
ACC003639,CLI02651,Corrente,663.62,2023-12-30 01:11:03,Ativa
ACC003640,CLI02652,Corrente,18171.18,2024-04-20 03:16:39,Ativa
ACC003641,CLI02653,Corrente,2709.81,2024-03-27 16:30:44,Ativa
ACC003642,CLI02654,Corrente,855.48,2023-10-31 16:45:12,Ativa
ACC003643,CLI02655,Corrente,33206.31,2024-05-09 15:22:45,Ativa
ACC003644,CLI02656,Corrente,1644.27,2023-06-23 04:25:51,Ativa
ACC003645,CLI02657,Corrente,6903.04,2024-01-15 15:59:55,Ativa
ACC003646,CLI02658,Corrente,5747.3,2023-01-20 20:06:41,Ativa
ACC003647,CLI02659,Corrente,306.82,2024-07-06 17:10:24,Ativa
ACC003648,CLI02660,Corrente,2624.31,2023-09-16 16:08:29,Ativa
ACC003649,CLI02661,Corrente,2156.19,2024-06-23 07:43:45,Ativa
ACC003650,CLI02661,Poupança,2686.38,2024-06-23 07:43:45,Ativa
ACC003651,CLI02662,Corrente,731.48,2023-04-10 09:19:37,Ativa
ACC003652,CLI02663,Corrente,473.28,2023-09-25 17:14:07,Ativa
ACC003653,CLI02664,Corrente,1378.59,2023-08-29 03:18:41,Ativa
ACC003654,CLI02665,Corrente,5474.27,2024-05-29 17:06:02,Ativa
ACC003655,CLI02665,Poupança,5013.38,2024-05-29 17:06:02,Ativa
ACC003656,CLI02665,Investimento,328.09,2024-05-29 17:06:02,Ativa
ACC003657,CLI02666,Corrente,15989.77,2023-05-12 03:46:38,Ativa
ACC003658,CLI02667,Corrente,7124.61,2023-07-12 21:15:03,Ativa
ACC003659,CLI02667,Poupança,541.74,2023-07-12 21:15:03,Encerrada
ACC003660,CLI02668,Corrente,1106.91,2023-09-16 12:24:22,Encerrada
ACC003661,CLI02668,Poupança,3614.28,2023-09-16 12:24:22,Ativa
ACC003662,CLI02669,Corrente,4292.32,2023-05-29 21:17:21,Ativa
ACC003663,CLI02670,Corrente,7765.58,2024-07-13 22:02:28,Ativa
ACC003664,CLI02671,Corrente,5049.9,2023-09-19 21:05:37,Encerrada
ACC003665,CLI02671,Poupança,784.64,2023-09-19 21:05:37,Ativa
ACC003666,CLI02672,Corrente,584.57,2023-02-13 08:30:11,Ativa
ACC003667,CLI02672,Poupança,2771.49,2023-02-13 08:30:11,Ativa
ACC003668,CLI02673,Corrente,28217.44,2023-03-30 22:31:54,Ativa
ACC003669,CLI02674,Corrente,1510.59,2023-10-21 13:01:21,Ativa
ACC003670,CLI02675,Corrente,2795.44,2023-11-21 14:16:36,Ativa
ACC003671,CLI02676,Corrente,5289.68,2023-02-12 01:15:44,Ativa
ACC003672,CLI02677,Corrente,1093.29,2023-05-31 07:23:37,Ativa
ACC003673,CLI02677,Poupança,4707.82,2023-05-31 07:23:37,Ativa
ACC003674,CLI02678,Corrente,1838.63,2024-06-30 13:42:11,Ativa
ACC003675,CLI02679,Corrente,8102.08,2024-09-30 09:37:01,Ativa
ACC003676,CLI02680,Corrente,582.01,2023-12-28 18:42:05,Ativa
ACC003677,CLI02681,Corrente,29046.83,2024-01-07 16:50:32,Ativa
ACC003678,CLI02681,Poupança,1242.66,2024-01-07 16:50:32,Ativa
ACC003679,CLI02682,Corrente,3380.43,2023-04-29 22:58:55,Ativa
ACC003680,CLI02683,Corrente,1818.66,2024-08-10 02:48:02,Encerrada
ACC003681,CLI02684,Corrente,2758.42,2024-07-19 22:45:20,Ativa
ACC003682,CLI02685,Corrente,1399.1,2024-05-08 23:28:42,Encerrada
ACC003683,CLI02685,Poupança,688.04,2024-05-08 23:28:42,Ativa
ACC003684,CLI02686,Corrente,1323.75,2024-06-06 03:40:23,Encerrada
ACC003685,CLI02687,Corrente,2616.03,2023-12-08 18:02:48,Ativa
ACC003686,CLI02687,Poupança,1462.77,2023-12-08 18:02:48,Ativa
ACC003687,CLI02688,Corrente,1159.87,2023-12-29 23:50:08,Ativa
ACC003688,CLI02689,Corrente,2638.31,2023-12-10 19:18:23,Ativa
ACC003689,CLI02689,Poupança,2262.7,2023-12-10 19:18:23,Ativa
ACC003690,CLI02689,Investimento,8420.08,2023-12-10 19:18:23,Ativa
ACC003691,CLI02690,Corrente,1627.22,2024-03-19 05:41:07,Encerrada
ACC003692,CLI02691,Corrente,21916.35,2023-09-28 07:28:50,Ativa
ACC003693,CLI02691,Poupança,1706.0,2023-09-28 07:28:50,Ativa
ACC003694,CLI02691,Investimento,985.84,2023-09-28 07:28:50,Ativa
ACC003695,CLI02692,Corrente,2597.46,2024-11-18 22:34:08,Ativa
ACC003696,CLI02692,Poupança,1223.17,2024-11-18 22:34:08,Ativa
ACC003697,CLI02693,Corrente,1030.92,2024-11-04 11:19:16,Ativa
ACC003698,CLI02693,Poupança,184.87,2024-11-04 11:19:16,Ativa
ACC003699,CLI02694,Corrente,10498.78,2023-03-06 18:19:37,Encerrada
ACC003700,CLI02695,Corrente,1141.48,2024-04-20 19:52:31,Ativa
ACC003701,CLI02695,Poupança,2370.87,2024-04-20 19:52:31,Ativa
ACC003702,CLI02696,Corrente,357.15,2024-11-30 10:42:56,Ativa
ACC003703,CLI02696,Poupança,429.83,2024-11-30 10:42:56,Ativa
ACC003704,CLI02697,Corrente,13461.48,2024-09-13 07:56:07,Ativa
ACC003705,CLI02697,Poupança,858.03,2024-09-13 07:56:07,Ativa
ACC003706,CLI02698,Corrente,583.15,2023-02-15 07:00:56,Ativa
ACC003707,CLI02698,Poupança,10645.02,2023-02-15 07:00:56,Ativa
ACC003708,CLI02699,Corrente,6083.38,2023-01-21 19:45:34,Ativa
ACC003709,CLI02699,Poupança,8340.44,2023-01-21 19:45:34,Ativa
ACC003710,CLI02700,Corrente,578.22,2024-07-26 03:55:05,Ativa
ACC003711,CLI02700,Poupança,290.0,2024-07-26 03:55:05,Ativa
ACC003712,CLI02700,Investimento,2121.33,2024-07-26 03:55:05,Ativa
ACC003713,CLI02701,Corrente,2703.09,2024-11-27 18:33:12,Ativa
ACC003714,CLI02702,Corrente,2800.41,2024-06-01 07:17:50,Encerrada
ACC003715,CLI02702,Poupança,288.87,2024-06-01 07:17:50,Encerrada
ACC003716,CLI02703,Corrente,3537.0,2024-04-23 14:47:37,Ativa
ACC003717,CLI02704,Corrente,5048.68,2024-01-12 03:26:27,Ativa
ACC003718,CLI02705,Corrente,1022.55,2023-08-25 22:29:24,Encerrada
ACC003719,CLI02706,Corrente,1890.57,2023-11-30 19:40:52,Ativa
ACC003720,CLI02707,Corrente,342.4,2024-11-02 07:12:24,Ativa
ACC003721,CLI02708,Corrente,3898.64,2023-08-05 12:50:54,Ativa
ACC003722,CLI02709,Corrente,761.25,2024-03-27 11:11:07,Ativa
ACC003723,CLI02710,Corrente,4732.56,2024-03-27 14:34:55,Ativa
ACC003724,CLI02710,Poupança,543.27,2024-03-27 14:34:55,Ativa
ACC003725,CLI02711,Corrente,2417.47,2024-01-07 16:12:13,Ativa
ACC003726,CLI02711,Poupança,1894.82,2024-01-07 16:12:13,Ativa
ACC003727,CLI02712,Corrente,877.34,2024-06-28 15:53:06,Ativa
ACC003728,CLI02712,Poupança,9468.26,2024-06-28 15:53:06,Ativa
ACC003729,CLI02713,Corrente,1882.3,2023-06-30 06:00:58,Ativa
ACC003730,CLI02714,Corrente,1090.09,2023-05-17 21:44:27,Ativa
ACC003731,CLI02715,Corrente,2587.65,2024-10-31 04:58:02,Ativa
ACC003732,CLI02716,Corrente,315.19,2024-01-15 06:00:47,Ativa
ACC003733,CLI02716,Poupança,34270.44,2024-01-15 06:00:47,Ativa
ACC003734,CLI02717,Corrente,491.35,2023-11-08 17:31:03,Encerrada
ACC003735,CLI02718,Corrente,1948.74,2023-03-01 01:14:11,Ativa
ACC003736,CLI02718,Poupança,3500.6,2023-03-01 01:14:11,Ativa
ACC003737,CLI02719,Corrente,1041.72,2024-07-09 03:55:46,Ativa
ACC003738,CLI02720,Corrente,5216.12,2023-02-04 12:43:12,Encerrada
ACC003739,CLI02721,Corrente,213.55,2023-06-11 13:07:27,Ativa
